federation;85;9.765625E-4;1024;0.08300781
A 0.0;0.0;0.0546875;0.08300781
B 0.08691406;0.0;0.05078125;0.08300781
C 0.16796875;0.0;0.053710938;0.08300781
D 0.2529297;0.0;0.051757812;0.08300781
E 0.3359375;0.0;0.041015625;0.08300781
F 0.4189453;0.0;0.041015625;0.08300781
G 0.50097656;0.0;0.052734375;0.08300781
H 0.58496094;0.0;0.049804688;0.08300781
I 0.67089844;0.0;0.00390625;0.08300781
J 0.74902344;0.0;0.045898438;0.08300781
K 0.8330078;0.0;0.048828125;0.08300781
L 0.9169922;0.0;0.0390625;0.08300781
M 0.00390625;0.08300781;0.06640625;0.08300781
N 0.08691406;0.08300781;0.049804688;0.08300781
O 0.16894531;0.08300781;0.052734375;0.08300781
P 0.2529297;0.08300781;0.046875;0.08300781
Q 0.33496094;0.08300781;0.055664062;0.08300781
R 0.4189453;0.08300781;0.05078125;0.08300781
S 0.50097656;0.08300781;0.053710938;0.08300781
T 0.58203125;0.08300781;0.048828125;0.08300781
U 0.66796875;0.08300781;0.052734375;0.08300781
V 0.7470703;0.08300781;0.053710938;0.08300781
W 0.8300781;0.08300781;0.08203125;0.08300781
X 0.91308594;0.08300781;0.056640625;0.08300781
Y 0.0;0.16601562;0.052734375;0.08300781
Z 0.0859375;0.16601562;0.045898438;0.08300781
À 0.16894531;0.16601562;0.043945312;0.08300781
Á 0.25195312;0.16601562;0.043945312;0.08300781
Â 0.33496094;0.16601562;0.043945312;0.08300781
Ä 0.41796875;0.16601562;0.043945312;0.08300781
È 0.50097656;0.16601562;0.043945312;0.08300781
É 0.5839844;0.16601562;0.043945312;0.08300781
Ê 0.6669922;0.16601562;0.043945312;0.08300781
Ì 0.75;0.16601562;0.043945312;0.08300781
Í 0.8330078;0.16601562;0.043945312;0.08300781
Î 0.9160156;0.16601562;0.043945312;0.08300781
Ò 0.0029296875;0.24902344;0.043945312;0.08300781
Ó 0.0859375;0.24902344;0.043945312;0.08300781
Ô 0.16894531;0.24902344;0.043945312;0.08300781
Ö 0.25195312;0.24902344;0.043945312;0.08300781
Ù 0.33496094;0.24902344;0.043945312;0.08300781
Ú 0.41796875;0.24902344;0.043945312;0.08300781
Û 0.50097656;0.24902344;0.043945312;0.08300781
Ü 0.5839844;0.24902344;0.043945312;0.08300781
a 0.6660156;0.24902344;0.041015625;0.08300781
b 0.75;0.24902344;0.040039062;0.08300781
c 0.8330078;0.24902344;0.041015625;0.08300781
d 0.9160156;0.24902344;0.040039062;0.08300781
e 0.0029296875;0.33203125;0.041015625;0.08300781
f 0.083984375;0.33203125;0.022460938;0.08300781
g 0.16992188;0.33203125;0.041015625;0.08300781
